# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.05618e-05 to 220.714 h/Mpc,
# number of wavenumbers equal to 596
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_m                   10:d_tot                 11:phi                   12:psi                   13:h                     14:h_prime               15:eta                   16:eta_prime             17:H_T_Nb_prime          18:k2gamma_Nb            19:t_g                   20:t_b                   21:t_ur                  22:t_ncdm[0]             23:t_ncdm[1]             24:t_ncdm[2]             25:t_tot              
       5.056273061474e+00      -2.392996082590e-04      -6.724662309106e+02      -9.439080646235e+02      -2.388971740368e-04      -1.621427549695e-03      -1.621427549691e-03      -1.621427549680e-03      -8.834923784859e+02      -8.688327498528e+02       1.861333279716e-04       1.861333279275e-04       1.887816129247e+03       2.280804811568e+00       3.125423543204e-04      -1.219768251378e-08       2.155051671812e-08      -2.745627755204e-11      -1.140402406447e+00      -4.512756619144e-02      -1.140402405784e+00      -1.139887001655e+00      -1.139887001655e+00      -1.139887001655e+00      -5.647835519507e-02 
       5.294559569174e+00      -2.206696351367e-04      -6.799191937629e+02      -9.543996202305e+02      -2.202985331096e-04      -1.618542043066e-03      -1.618542043076e-03      -1.618542043059e-03      -8.933090917451e+02      -8.784865767556e+02       1.716423493301e-04       1.716423497569e-04       1.908799240461e+03       2.306146714934e+00       2.882100585579e-04      -1.125001817169e-08       1.805207260038e-08      -2.856316330708e-11      -1.153073358078e+00      -4.563344895855e-02      -1.153073357467e+00      -1.152991463053e+00      -1.152991463053e+00      -1.152991463053e+00      -5.711598862020e-02 
       5.544080145861e+00      -2.035878543353e-04      -6.879000860874e+02      -9.654518929477e+02      -2.032454807685e-04      -1.486652107456e-03      -1.486652107969e-03      -1.486652107434e-03      -9.036704526908e+02      -8.886760140667e+02       1.583556110106e-04       1.583556123057e-04       1.930903785895e+03       2.332894649864e+00       2.658998460872e-04      -1.037788910360e-08       9.257623906707e-09      -2.985880290441e-11      -1.166447325496e+00      -4.616781878774e-02      -1.166447324932e+00      -1.166025554122e+00      -1.166025554123e+00      -1.166025554122e+00      -5.777172436848e-02 
       5.805362402476e+00      -1.877166092912e-04      -6.954667149306e+02      -9.760697756723e+02      -1.874009282828e-04      -1.045670145150e-03      -1.045670145151e-03      -1.045670145157e-03      -9.136090510339e+02      -8.984497035582e+02       1.460105022573e-04       1.460105028655e-04       1.952139551345e+03       2.358551391465e+00       2.451707676152e-04      -9.569739463050e-09       9.319025798859e-09      -2.139099101796e-11      -1.179275696252e+00      -4.668160841876e-02      -1.179275695732e+00      -1.179036986500e+00      -1.179036986500e+00      -1.179036986500e+00      -5.841221258412e-02 
       6.078959627825e+00      -1.730208311692e-04      -7.028171958299e+02      -9.864615785957e+02      -1.727298658153e-04      -9.004176522959e-04      -9.004176522451e-04      -9.004176522940e-04      -9.233275461968e+02      -9.080069419697e+02       1.345797282727e-04       1.345797287072e-04       1.972923157191e+03       2.383640053100e+00       2.259769860315e-04      -8.822429971364e-09       8.013444879902e-09      -1.756966776887e-11      -1.191820027029e+00      -4.718519021796e-02      -1.191820026550e+00      -1.192136910806e+00      -1.192136910806e+00      -1.192136910806e+00      -5.904651512457e-02 
       6.365451657051e+00      -1.595080016000e-04      -7.104506537384e+02      -9.971558672371e+02      -1.592397624299e-04      -9.355725346444e-04      -9.355725346473e-04      -9.355725346361e-04      -9.333395821965e+02      -9.178528505195e+02       1.240690933768e-04       1.240690936481e-04       1.994311734474e+03       2.409486562344e+00       2.083282427332e-04      -8.131793713723e-09       1.133051279652e-08      -1.953274751720e-11      -1.204743281614e+00      -4.770479381499e-02      -1.204743281172e+00      -1.204478224046e+00      -1.204478224046e+00      -1.204478224046e+00      -5.967520869982e-02 
       6.665445915643e+00      -1.470008535981e-04      -7.178784095908e+02      -1.007634537579e+03      -1.467536492507e-04      -1.269294075436e-03      -1.269294075429e-03      -1.269294075430e-03      -9.431417688248e+02      -9.274923916599e+02       1.143407229081e-04       1.143407229987e-04       2.015269075158e+03       2.434791481966e+00       1.919930306349e-04      -7.494401058719e-09       1.564526736203e-08      -2.193379064998e-11      -1.217395741390e+00      -4.821492525102e-02      -1.217395740983e+00      -1.217123281732e+00      -1.217123281732e+00      -1.217123281732e+00      -6.030338780507e-02 
       6.979578598736e+00      -1.354766014762e-04      -7.254190767084e+02      -1.018235685037e+03      -1.352487789108e-04      -1.142103464325e-03      -1.142103464326e-03      -1.142103464324e-03      -9.530625429234e+02      -9.372485525520e+02       1.053768880030e-04       1.053768880921e-04       2.036471370074e+03       2.460402687177e+00       1.769415788673e-04      -6.906484915135e-09       1.365365995752e-08      -1.945550713374e-11      -1.230201343964e+00      -4.873242784016e-02      -1.230201343588e+00      -1.229699736445e+00      -1.229699736445e+00      -1.229699736445e+00      -6.093434886421e-02 
       7.308515958871e+00      -1.248328534876e-04      -7.328875403862e+02      -1.028762547213e+03      -1.246229318658e-04      -9.066829338154e-04      -9.066829338157e-04      -9.066829338077e-04      -9.629108094677e+02      -9.469334089588e+02       9.709794416789e-05       9.709794446189e-05       2.057525094426e+03       2.485826879321e+00       1.630401533431e-04      -6.364314364059e-09       8.213659257670e-09      -1.774445970755e-11      -1.242913440006e+00      -4.924770284678e-02      -1.242913439660e+00      -1.242548624172e+00      -1.242548624172e+00      -1.242548624172e+00      -6.156864491386e-02 
       7.652955685608e+00      -1.150642471648e-04      -7.407709120903e+02      -1.039733615059e+03      -1.148707546893e-04      -8.281323482301e-04      -8.281323482317e-04      -8.281323482349e-04      -9.731900434518e+02      -9.570420818262e+02       8.949971074879e-05       8.949971112274e-05       2.079467230118e+03       2.512363736789e+00       1.502817311221e-04      -5.865724660899e-09       5.187310068369e-09      -1.663175153942e-11      -1.256181868713e+00      -4.978658069968e-02      -1.256181868395e+00      -1.255413379647e+00      -1.255413379647e+00      -1.255413379647e+00      -6.221946766758e-02 
       8.013628367820e+00      -1.060343334752e-04      -7.485270465215e+02      -1.050572587178e+03      -1.058560278056e-04      -7.845784842354e-04      -7.845784842330e-04      -7.845784842353e-04      -9.833405253220e+02      -9.670241389188e+02       8.247606131652e-05       8.247606147719e-05       2.101145174355e+03       2.538568423576e+00       1.384881142500e-04      -5.406205674308e-09       7.995979485395e-09      -1.505009269262e-11      -1.269284212082e+00      -5.032071304111e-02      -1.269284211788e+00      -1.268856745049e+00      -1.268856745049e+00      -1.268856745049e+00      -6.287807524010e-02 
       8.391299034496e+00      -9.766659911560e-05      -7.559268717938e+02      -1.061034604719e+03      -9.750236658211e-05      -7.563325734254e-04      -7.563325734307e-04      -7.563325734243e-04      -9.931246388120e+02      -9.766459066958e+02       7.596748203086e-05       7.596748207732e-05       2.122069209438e+03       2.563827570565e+00       1.275593712132e-04      -4.981017237306e-09       8.561473440705e-09      -1.244907261386e-11      -1.281913785553e+00      -5.083814286917e-02      -1.281913785282e+00      -1.282208849542e+00      -1.282208849542e+00      -1.282208849542e+00      -6.352199958617e-02 
       8.786768773165e+00      -8.998572660619e-05      -7.637041817633e+02      -1.071902074567e+03      -8.983441205439e-05      -4.151077497621e-04      -4.151077497788e-04      -4.151077497728e-04      -1.003301923354e+03      -9.866543216923e+02       6.999316301930e-05       6.999316309672e-05       2.143804149134e+03       2.590101903094e+00       1.175277220142e-04      -4.588936209600e-09       3.462992127965e-09      -7.122630305058e-12      -1.295050951796e+00      -5.137785483973e-02      -1.295050951547e+00      -1.294989027798e+00      -1.294989027798e+00      -1.294989027798e+00      -6.416798978708e-02 
       9.200876427114e+00      -8.288568616938e-05      -7.713060375790e+02      -1.082585152656e+03      -8.274631275028e-05      -4.779897887011e-04      -4.779897886907e-04      -4.779897886856e-04      -1.013299823117e+03      -9.964863283922e+02       6.447063410717e-05       6.447063413767e-05       2.165170305311e+03       2.615913402280e+00       1.082546891777e-04      -4.226882016509e-09       6.261517373271e-09      -9.277463359539e-12      -1.307956701369e+00      -5.191084260839e-02      -1.307956701140e+00      -1.307736585469e+00      -1.307736585469e+00      -1.307736585469e+00      -6.480735885120e-02 
       9.634500373785e+00      -7.631394483912e-05      -7.785898247307e+02      -1.092930788534e+03      -7.618562404399e-05      -5.597218506227e-04      -5.597218506134e-04      -5.597218506409e-04      -1.022969895020e+03      -1.005995946803e+03       5.935903442359e-05       5.935903452794e-05       2.185861577068e+03       2.640878913711e+00       9.967166212308e-05      -3.892331924767e-09       5.141346670896e-09      -1.106423431762e-11      -1.320439457067e+00      -5.242974111424e-02      -1.320439456856e+00      -1.320458414309e+00      -1.320458414309e+00      -1.320458414309e+00      -6.543493063485e-02 
       1.008856038755e+01      -7.032019448093e-05      -7.867663589887e+02      -1.104234657541e+03      -7.020195427542e-05      -3.178240808547e-04      -3.178240808468e-04      -3.178240808564e-04      -1.033569277159e+03      -1.016419455569e+03       5.469700742002e-05       5.469700754266e-05       2.208469315082e+03       2.668243711047e+00       9.184352567191e-05      -3.586673347814e-09       5.000476712085e-10      -6.283560387281e-12      -1.334121855718e+00      -5.299919686302e-02      -1.334121855523e+00      -1.334047603059e+00      -1.334047603059e+00      -1.334047603059e+00      -6.611451173406e-02 
       1.056401959053e+01      -6.474538964752e-05      -7.942422689086e+02      -1.114792010283e+03      -6.463652542013e-05      -1.772246586554e-04      -1.772246586588e-04      -1.772246586752e-04      -1.043443881781e+03      -1.026130212901e+03       5.036085226590e-05       5.036085228826e-05       2.229584020567e+03       2.693737877784e+00       8.456257267351e-05      -3.302608845631e-09       1.012003519762e-09      -2.366228265091e-12      -1.346868939071e+00      -5.353483835209e-02      -1.346868938892e+00      -1.346855641492e+00      -1.346855641492e+00      -1.346855641492e+00      -6.675185935206e-02 
       1.106188649541e+01      -5.962564919638e-05      -8.020293440865e+02      -1.125686134087e+03      -5.952539563137e-05      -2.504487052347e-04      -2.504487052336e-04      -2.504487048059e-04      -1.053644699214e+03      -1.036161770244e+03       4.637865615670e-05       4.637865629078e-05       2.251372268175e+03       2.720074515861e+00       7.787596298277e-05      -3.042065400316e-09      -3.099786208969e-10      -7.082473682768e-12      -1.360037258095e+00      -5.409084838060e-02      -1.360037257930e+00      -1.360376425244e+00      -1.360376425244e+00      -1.360376425243e+00      -6.741728641081e-02 
       1.158321714464e+01      -5.486022952324e-05      -8.089695880296e+02      -1.135674596024e+03      -5.476799068726e-05      -3.513904447695e-04      -3.513904447675e-04      -3.513904448650e-04      -1.062966712746e+03      -1.045329105507e+03       4.267206288067e-05       4.267206297992e-05       2.271349192048e+03       2.744142963715e+00       7.165212773477e-05      -2.798969022809e-09       7.558634661584e-10      -7.054535999535e-12      -1.372071482009e+00      -5.460570952008e-02      -1.372071481857e+00      -1.372180776784e+00      -1.372180776784e+00      -1.372180776784e+00      -6.801429175686e-02 
       1.212911735042e+01      -5.050906616840e-05      -8.166683718262e+02      -1.146480351099e+03      -5.042414539392e-05      -4.245311370189e-04      -4.245311370269e-04      -4.245311370427e-04      -1.073080908195e+03      -1.055275478151e+03       3.928768522645e-05       3.928768520422e-05       2.292960702198e+03       2.770256866804e+00       6.596933380653e-05      -2.577010685557e-09       6.598218049023e-09      -6.957671436849e-12      -1.385128433542e+00      -5.516570534867e-02      -1.385128433402e+00      -1.385037881316e+00      -1.385037881316e+00      -1.385037881316e+00      -6.866294891315e-02 
       1.270074504029e+01      -4.649900775377e-05      -8.243673805959e+02      -1.157290179174e+03      -4.642083136820e-05      -4.051001029335e-04      -4.051001029359e-04      -4.051001029356e-04      -1.083198501202e+03      -1.065225191965e+03       3.616862707033e-05       3.616862708330e-05       2.314580358348e+03       2.796380056718e+00       6.073204604845e-05      -2.372958913283e-09       5.056458504134e-09      -7.445717467125e-12      -1.398190028488e+00      -5.573079212259e-02      -1.398190028359e+00      -1.398495428182e+00      -1.398495428182e+00      -1.398495428182e+00      -6.932586079673e-02 
       1.329931271320e+01      -4.282402542935e-05      -8.325637611327e+02      -1.168639609855e+03      -4.275202992006e-05      -3.247653649120e-04      -3.247653649125e-04      -3.247653649102e-04      -1.093838585808e+03      -1.075688727770e+03       3.331019784614e-05       3.331019788632e-05       2.337279219710e+03       2.823852632922e+00       5.593238800212e-05      -2.185616207874e-09       2.917686447628e-09      -6.992159683949e-12      -1.411926316580e+00      -5.632830231294e-02      -1.411926316461e+00      -1.412175015777e+00      -1.412175015777e+00      -1.412175015777e+00      -7.001313313119e-02 
       1.392609001145e+01      -3.938217120117e-05      -8.393197176037e+02      -1.178441943488e+03      -3.931596443317e-05      -4.075688893498e-04      -4.075688893474e-04      -4.075688893267e-04      -1.102978408791e+03      -1.084676895505e+03       3.063310246540e-05       3.063310249009e-05       2.356883886977e+03       2.847452879735e+00       5.143721364621e-05      -2.010391127049e-09       4.075968229939e-09      -7.389320914126e-12      -1.423726439976e+00      -5.685427767688e-02      -1.423726439867e+00      -1.424264899222e+00      -1.424264899222e+00      -1.424264899222e+00      -7.061294459084e-02 
